Search results for "C"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Corryong	CYG	Corryong	CYG
Corsicana	CRS	C. David Campbell Fld	CRS
Cortez	CEZ	Municipal	CEZ
Cortland	CTX	Cortland County	CTX
Corumba	CMG	International	CMG
Corvallis/Albany	CVO	Corvallis Municipal	CVO
Corvo Island	CVU	Corvo Island	CVU
Costa Marques	CQS	Costa Marques	CQS
Cotabato	CBO	Awang	CBO
Cotonou	COO	Cadjehoun	COO
Cottbus	CBU	Drewitz	CBU
Cottonwood	CTW	Cottonwood	CTW
Cotulla	COT	La Salle County	COT
Council	CIL	Council	CIL
Council Bluffs	CBF	Municipal	CBF
Courchevel	CVF	Courchevel	CVF
Covenas	CVE	Covenas	CVE
Coventry	CVT	Coventry	CVT
Cowarie	CWR	Cowarie	CWR
Cowell	CCW	Cowell	CCW
Cowra	CWT	Cowra	CWT
Cox's Bazar	CXB	Cox's Bazar	CXB
Coyoles	CYL	Coyoles	CYL
Cozumel	CZM	International	CZM
Cradock	CDO	Cradock	CDO
Craig	CGA	Sea Plane Base	CGA
Craig	CIG	Craig-Moffat	CIG
Craig Cove	CCV	Craig Cove	CCV
Craiova	CRA	Craiova	CRA
Crane	CCG	Crane County	CCG
Crane Island	CKR	Crane Island	CKR
Creil	CSF	Creil	CSF
Crescent City	CEC	Del Norte County Rgnl	CEC
Cresswell Downs	CSD	Cresswell Downs	CSD
Crested Butte	CSE	Buckhorn Ranch	CSE
Creston	CFQ	Creston	CFQ
Creston	CSQ	Municipal	CSQ
Crestview	CEW	Bob Sikes	CEW
Crestview	CEW	Duke Field	EGI
Criciuma	CCM	Diomicio Freitas	CCM
Croker Island	CKI	Croker Island	CKI
Crooked Creek	CKD	Crooked Creek	CKD
Crooked Island	CRI	Colonel Hill	CRI
Crookston	CKN	Municipal	CKN
Cross City	CTY	Cross City	CTY
Crossett	CRT	Z.M. Jack Stell Field	CRT
Crossville	CSV	Memorial-Whitson Field	CSV
Crotone	CRV	Crotone	CRV
Croydon	CDQ	Croydon	CDQ
Cruz Alta	CZB	Carlos Ruhl	CZB
Cruzeiro do Sul	CZS	International	CZS
Cucuta	CUC	Camilo Daza	CUC
Cudal	CUG	Cudal	CUG
Cuddapah	CDP	Cuddapah	CDP
Cue	CUY	Cue	CUY
Cuenca	CUE	Mariscal Lamar Intl	CUE
Cuernavaca	CVJ	Mariano Matamoros	CVJ
Cuiaba	CGB	Marechal Rondon Intl	CGB
Cuito Cuanavale	CTI	Cuito Cuanavale	CTI
Culebra	CPX	Benjamin RiveraNoriega	CPX
Culiacan	CUL	Fed. De Bachigualato	CUL
Culion	CUJ	Culion	CUJ
Cumana	CUM	Antonio Jose de Sucre	CUM
Cumberland	CBE	Greater Cumberland Rgl	CBE
Cuneo	CUF	Levaldigi	CUF
Cunnamulla	CMA	Cunnamulla	CMA
Curacao	CUR	Hato Intl	CUR
Curitiba	CWB	Bacacheri	BFH
Curitiba	CWB	Afonso Pena Intl	CWB
Currillo	CUI	Currillo	CUI
Cururupu	CPU	Cururupu	CPU
Cusco	CUZ	A.Velasco Astete Intl	CUZ
Cushing	CUH	Municipal	CUH
Cut Bank	CTB	International	CTB
Cutral-Co	CUT	Cutral-Co	CUT
Cuyo	CYU	Cuyo	CYU
Czestochowa	CZW	Rudniki	CZW
Donegal	CFN	Donegal	CFN
Guangzhou	CAN	Baiyun Intl	CAN
Hancock	CMX	Houghton County Mem.	CMX
Harper	CPA	Cape Palmas	CPA
Houston	HOU	Lone Star Executive	CXO
Jacksonville	JAX	Executive (Craig)	CRG
Jakarta	JKT	Soekarno-Hatta Intl	CGK
Jeju	CJU	International	CJU
Jeonju	CHN	Jeonju	CHN
Jinhae	CHF	Jinhae	CHF
Kerkyra	CFU	Ioannis Kapodistrias	CFU
Kiritimati	CXI	Cassidy Intl	CXI
Kochi	COK	International	COK
Kolkata	CCU	Subhas Chandra Bose	CCU
Kozhikode	CCJ	International	CCJ
Kundiawa	CMU	Chimbu	CMU
Lake Charles	LCH	Chennault Intl	CWF
Lakeport	CKE	Lampson Field	CKE
Le Castellet	CTT	Le Castellet	CTT
Les Cayes	CYA	Antoine-Simon	CYA
Magdeburg	CSO	Cochstedt	CSO
Mapun	CDY	Cagayan de Sulu	CDY
Merritt Island	COI	Merritt Island	COI
Moab	CNY	Canyonlands Field	CNY
Murray	CEY	Calloway County	CEY
Myrtle Beach	MYR	Grand Strand	CRE
Neerlerit Inaat	CNP	Neerlerit Inaat	CNP
Nha Trang	NHA	Cam Ranh Intl	CXR
Obbia	CMO	Obbia	CMO
Parauapebas	CKS	Carajas	CKS
Paris	PAR	Charles de Gaulle	CDG
Pedernales	CBJ	Cabo Rojo	CBJ
Port Angeles	CLM	W.R. Fairchild Intl	CLM
Qimei	CMJ	Qimei	CMJ
Rome	ROM	Ciampino	CIA
San Diego	SAN	McClellan-Palomar	CLD
San Ignacio	SQS	Town Airstrip	CYD
San Martin los Andes	CPC	Aviador Carlos Campos	CPC
Santa Cruz do Sul	CSU	Santa Cruz do Sul	CSU
Santa Vitoria Palmar	CTQ	Santa Vitoria Palmar	CTQ
Santana do Araguaia	CMP	Santana do Araguaia	CMP
Sao Paulo	SAO	Congonhas	CGH
Sapporo	SPK	New Chitose	CTS
Sarakhs	CKT	Sarakhs	CKT
Sault Ste Marie	SSM	Chippewa County Intl	CIU
Scusciuban	CMS	Scusciuban	CMS
Shahre Kord	CQD	Shahre Kord	CQD
Shymkent	CIT	International	CIT
Sindal	CNL	Sindal	CNL
Solovetsky	CSH	Solovki	CSH
Sparta	CMY	Fort McCoy	CMY
Springfield	SFY	Westover Metropolitan	CEF
St Louis	STL	Downtown Airport	CPS
Tampa	TPA	Clearwater Air Park	CLW
Turkmenabat	CRZ	Turkmenabat	CRZ
Upland	CCB	Cable	CCB
Vancouver	YVR	Harbour SPB	CXH
Waco	ACT	TSTC Waco	CNW
Waku-Kungo	CEO	Waku-Kungo	CEO
Wausau	AUW	Central Wisconsin	CWA
Wichita	ICT	Cessna Aircraft Field	CEA
Willcox	CWX	Cochise County	CWX
Yakataga	CYT	Yakataga	CYT
Zhengzhou	CGO	Xinzheng Intl	CGO
Zhengzhou	CGO	Shangjie	HSJ

Displaying 584 result(s)
