Search results for "M"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Muscle Shoals/Florence	MSL	Northwest Alabama Rgnl	MSL
Musgrave	MVU	Musgrave	MVU
Muskegon	MKG	Muskegon County	MKG
Muskogee	MKO	Davis Field	MKO
Muskrat Dam	MSA	Muskrat Dam	MSA
Musoma	MUZ	Musoma	MUZ
Mussau Island	MWU	Mussau Island	MWU
Mustique	MQS	Mustique	MQS
Muting	MUF	Muting	MUF
Muzaffarabad	MFG	Muzaffarabad	MFG
Muzaffarpur	MZU	Muzaffarpur	MZU
Mwadui	MWN	Mwadui	MWN
Mwanza	MWZ	Mwanza	MWZ
Mweka	MEW	Mweka	MEW
Myeik	MGZ	Myeik	MGZ
Myitkyina	MYT	Myitkyina	MYT
Myrhorod	MXR	Myrhorod	MXR
Myroodah Station	MYO	Myroodah Station	MYO
Myrtle Beach	MYR	Grand Strand	CRE
Myrtle Beach	MYR	Metropolitan Area	MYR
Myrtle Beach	MYR	International	MYR
Mysore	MYQ	Mandakalli	MYQ
Mytilini	MJT	Odysseas Elytis	MJT
Myvatn	MVA	Reykjahlid	MVA
Mzamba	MZF	Wild Coast Sun	MZF
Nacala	MNC	Nacala	MNC
Namibe	MSZ	Yuri Gagarin	MSZ
Nelspruit	NLP	Kruger Mpumalanga Intl	MQP
New Orleans	MSY	Metropolitan Area	MSY
New Orleans	MSY	Louis Armstrong Intl	MSY
New Orleans	MSY	NAS JRB/A.Callender	NBG
New Orleans	MSY	Lakefront	NEW
Obo	MKI	Mboki	MKI
Omaha	OMA	Millard	MIQ
Orlando	ORL	International	MCO
Phoenix	PHX	Falcon Field	MSC
Sacramento	SAC	McClellan	MCC
Sacramento	SAC	Mather	MHR
Saginaw/Midland/Bay C.	MBS	MBS Intl	MBS
San Diego	SAN	Montgomery Field	MYF
San Matias	MQK	San Matias	MQK
Sand Island	MDY	Henderson Field	MDY
Shafter	MIT	Minter Field	MIT
Smyrna	MQY	Smyrna	MQY
Stow	MMN	Minute Man Airfield	MMN
Sunshine Coast	MCY	Maroochydore	MCY
Tampa	TPA	MacDill AFB	MCF
Toms River	MJX	Ocean County	MJX
Tripoli	TIP	Mitiga	MJI
Wando Vale	MFL	Mount Full Stop	MFL
Windom	MWM	Municipal	MWM

Displaying 706 result(s)
