Search results for "V"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Salavan	VNA	Salavan	VNA
Santa Cruz	SRZ	Viru Viru Intl	VVI
Sao Paulo	SAO	Viracopos-Campinas Int	VCP
Sao Vicente Island	VXE	Sao Pedro	VXE
Saurimo	VHC	Saurimo	VHC
Sivas	VAS	Sivas	VAS
Springfield	VSF	Hartness State	VSF
Stockholm	STO	Vasteras	VST
Suavanao	VAO	Suavanao	VAO
Tioga	VEX	Municipal	VEX
Vaasa	VAA	Vaasa	VAA
Vadso	VDS	Vadso	VDS
Vahitahi	VHZ	Vahitahi	VHZ
Valcheta	VCF	Valcheta	VCF
Valdez	VDZ	Pioneer Field	VDZ
Valdosta	VLD	Moody AFB	VAD
Valdosta	VLD	Metropolitan Area	VLD
Valdosta	VLD	Regional	VLD
Valenca	VAL	Valenca	VAL
Valence	VAF	Chabeuil	VAF
Valencia	VLC	Airport	VLC
Valencia	VLN	Arturo Michelena Intl	VLN
Valentine	VTN	Miller Field	VTN
Valera	VLV	Antonio N. Briceno	VLV
Valesdir	VLS	Valesdir	VLS
Valladolid	VLL	Airport	VLL
Valle de La Pascua	VDP	Valle de La Pascua	VDP
Valledupar	VUP	Alfonso Lopez Pumarejo	VUP
Vallegrande	VAH	V.Villagomez Toledo	VAH
Vallenar	VLR	Vallenar	VLR
Valparaiso	VAP	Rodelillo	VAP
Valparaiso	VPZ	Porter Co. Municipal	VPZ
Valverde	VDE	El Hierro	VDE
Van	VAN	Ferit Melen	VAN
Van Horn	VHN	Culberson County	VHN
Vandalia	VLA	Municipal	VLA
Vangaindrano	VND	Vangaindrano	VND
Vanimo	VAI	Vanimo	VAI
Vannes	VNE	Meucon	VNE
Vanrook Station	VNR	Vanrook Station	VNR
Vanuabalavu Island	VBV	Vanuabalavu Island	VBV
Varadero	VRA	Juan G. Gomez Intl	VRA
Varadero	VRA	Kawama	VRO
Varanasi	VNS	Lal Bahadur Shastri	VNS
Varandey	VRI	Varandey	VRI
Vardo	VAW	Svartnes	VAW
Varginha	VAG	Maj. Brig. Trompowsky	VAG
Varkaus	VRK	Varkaus	VRK
Varna	VAR	Varna	VAR
Varrelbusch	VAC	Varrelbusch	VAC
Vastervik	VVK	Vastervik	VVK
Vatomandry	VAT	Vatomandry	VAT
Vatukoula	VAU	Vatukoula	VAU
Vatulele Island	VTF	Vatulele Island	VTF
Vava'u	VAV	International	VAV
Vaxjo	VXO	Smaland	VXO
Velikiye Luki	VLU	Velikiye Luki	VLU
Veliky Ustyug	VUS	Veliky Ustyug	VUS
Venetie	VEE	Venetie	VEE
Venice	VCE	Treviso/Sant'Angelo	TSF
Venice	VCE	Metropolitan Area	VCE
Venice	VCE	Marco Polo	VCE
Venice	VNC	Municipal	VNC
Ventspils	VNT	Ventspils	VNT
Veracruz	VER	Heriberto Jara Intl	VER
Verkhnevilyuysk	VHV	Verkhnevilyuysk	VHV
Vernal	VEL	Regional	VEL
Vero Beach	VRB	Municipal	VRB
Verona	VRN	Brescia/Montichiari	VBS
Verona	VRN	Metropolitan Area	VRN
Verona	VRN	Villafranca	VRN
Versailles	VRS	Roy Otten Memorial	VRS
Vestmannaeyjar	VEY	Vestmannaeyjar	VEY
Vicenza	VIC	Vicenza	VIC
Vichadero	VCH	Vichadero	VCH
Vichy	VHY	Charmeil	VHY
Vicksburg	VKS	Municipal	VKS
Victoria	VCT	Regional	VCT
Victoria Falls	VFA	International	VFA
Victoria River Downs	VCD	Victoria River Downs	VCD
Victorville	VCV	S.Calif. Logistics Apt	VCV
Vidalia	VDI	Regional	VDI
Videira	VIA	Angelo Ponzoni	VIA
Vidyanagar	VDY	Jindal	VDY
Viedma	VDM	Gobernador E. Castello	VDM
Vienna	VIE	International	VIE
Vientiane	VTE	Wattay Intl	VTE
Vieques	VQS	A.Rivera Rodriguez	VQS
Vigo	VGO	Airport	VGO
Vijayawada	VGA	Vijayawada	VGA
Vila Real	VRL	Vila Real	VRL
Vila Rica	VLP	Vila Rica	VLP
Vilankulos	VNX	Vilankulos	VNX
Vilhelmina	VHM	Vilhelmina	VHM
Villa Constitucion	VIB	Villa Constitucion	VIB
Villa Dolores	VDR	Villa Dolores	VDR
Villa Gesell	VLG	Villa Gesell	VLG
Villa Mercedes	VME	Villa Reynolds	VME
Villagarzon	VGZ	Villagarzon	VGZ
Villahermosa	VSA	C.Rovirosa Perez Intl	VSA
Villamontes	VLM	Rafael Pabon	VLM
Villavicencio	VVC	Vanguardia	VVC
Vilnius	VNO	International	VNO
Vilyuysk	VYI	Vilyuysk	VYI
Vinh	VII	Vinh	VII
Vinnytsia	VIN	Gavryshivka Intl	VIN
Vipingo	VPG	Vipingo	VPG
Viqueque	VIQ	Viqueque	VIQ
Virac	VRC	Virac	VRC
Virgin Gorda	VIJ	Virgin Gorda	VIJ
Viru Harbour	VIU	Viru Harbour	VIU
Visalia	VIS	Municipal	VIS
Visby	VBY	Visby	VBY
Viseu	VSE	Viseu	VSE
Vishakhapatnam	VTZ	Vishakhapatnam	VTZ
Vitebsk	VTB	Vostochny	VTB
Vitoria	VIT	Airport	VIT
Vitoria	VIX	E. de Aguiar Salles	VIX
Vitoria da Conquista	VDC	P. Otacilio Figueiredo	VDC
Vittel	VTL	Champ de Courses	VTL
Vivigani	VIV	Vivigani	VIV
Vladivostok	VVO	Knevichi	VVO
Vohimarina	VOH	Vohimarina	VOH
Voinjama	VOI	Tenebu	VOI
Volgodonsk	VLK	Volgodonsk	VLK
Volgograd	VOG	Gumrak	VOG
Vologda	VGD	Vologda	VGD
Volos	VOL	Nea Anchialos	VOL
Vopnafjordur	VPN	Vopnafjordur	VPN
Vorkuta	VKT	Vorkuta	VKT
Voronezh	VOZ	Chertovitskoye	VOZ
Votuporanga	VOT	Domingos Pignatari	VOT
Vredendal	VRE	Vredendal	VRE
Vryburg	VRU	Vryburg	VRU
Vryheid	VYD	Vryheid	VYD
Vung Tau	VTG	Vung Tau	VTG
Xai-Xai	VJB	Xai-Xai	VJB
Yavarate	VAB	Yavarate	VAB

Displaying 188 result(s)
